Open,High,Low,Close,Inflation,country,data_coverage_previous_12_months_food,total_food_price_increase_since_start_date,maximum_food_drawdown,average_monthly_food_price_correlation_between_markets,average_annual_food_price_correlation_between_markets,month,inflation_velocity,rolling_avg_3m,lag_1,lag_2,lag_3,FCAI,crisis_next_3m,inflation_sq,price_spread,close_open_ratio,inflation_volatility,lag_diff,price_vs_rolling,fcai_inflation,month_sin,month_cos,inflation_vel_sq,vulnerability_cluster
3.5,3.62,3.36,3.36,85.54,21,50.68,63524.56,-29.43,0.67,0.97,5,-20.11999999999999,102.13333333333333,105.66,115.2,105.79,57.16066666666667,1,7317.091600000001,0.26000000000000023,0.96,1946.035,-9.540000000000006,-98.77333333333333,4889.523426666668,0.49999999999999994,-0.8660254037844387,404.81439999999964,2
3.3,3.41,3.06,3.06,57.19,21,50.68,63524.56,-29.43,0.67,0.97,6,-28.35000000000001,82.79666666666667,85.54,105.66,115.2,36.64933333333333,0,3270.6960999999997,0.3500000000000001,0.9272727272727274,1301.0725,-20.11999999999999,-79.73666666666666,2095.975373333333,1.2246467991473532e-16,-1.0,803.7225000000005,2
2.92,3.04,2.79,2.96,38.55,21,50.68,63524.56,-29.43,0.67,0.97,7,-18.64,60.42666666666668,57.19,85.54,105.66,25.768333333333334,0,1486.1024999999997,0.25,1.0136986301369864,877.0124999999999,-28.35000000000001,-57.466666666666676,993.36925,-0.4999999999999997,-0.8660254037844388,347.44960000000003,2
2.96,3.06,2.86,2.94,24.24,21,50.68,63524.56,-29.43,0.67,0.97,8,-14.31,39.99333333333333,38.55,57.19,85.54,15.825666666666669,0,587.5776,0.20000000000000018,0.9932432432432432,551.4599999999999,-18.64,-37.053333333333335,383.61416,-0.8660254037844384,-0.5000000000000004,204.7761,2
2.97,3.05,2.88,2.91,6.59,21,50.68,63524.56,-29.43,0.67,0.97,9,-17.65,23.126666666666665,24.24,38.55,57.19,2.6253333333333337,0,43.4281,0.16999999999999993,0.9797979797979798,149.92249999999999,-14.309999999999999,-20.216666666666665,17.30094666666667,-1.0,-1.8369701987210297e-16,311.5224999999999,2
2.93,3.01,2.85,2.88,-2.85,21,50.68,63524.56,-29.43,0.67,0.97,10,-9.44,9.326666666666666,6.59,24.24,38.55,-2.3916666666666666,0,8.1225,0.1599999999999997,0.9829351535836176,-64.8375,-17.65,-6.446666666666666,6.81625,-0.8660254037844386,0.5000000000000001,89.11359999999999,2
2.9,2.97,2.83,2.94,-7.77,21,50.68,63524.56,-29.43,0.67,0.97,11,-4.92,-1.343333333333333,-2.85,6.59,24.24,-5.629666666666666,0,60.372899999999994,0.14000000000000012,1.013793103448276,-176.76749999999998,-9.44,4.283333333333333,43.742509999999996,-0.5000000000000004,0.8660254037844384,24.2064,2
3.01,3.08,2.95,2.97,-9.59,21,50.68,63524.56,-29.43,0.67,0.97,12,-1.8200000000000005,-6.736666666666667,-7.77,-2.85,6.59,-6.6883333333333335,0,91.96809999999999,0.1299999999999999,0.9867109634551496,-218.17249999999999,-4.92,9.706666666666667,64.14111666666666,-2.4492935982947064e-16,1.0,3.312400000000002,2
3.02,3.09,2.95,3.04,-10.27,21,50.68,63524.56,-29.43,0.67,0.97,1,-0.6799999999999997,-9.21,-9.59,-7.77,-2.85,-7.180999999999999,0,105.4729,0.13999999999999968,1.0066225165562914,-233.64249999999998,-1.8200000000000003,12.25,73.74886999999998,0.49999999999999994,0.8660254037844387,0.4623999999999996,2
3.13,3.2,3.07,3.07,-15.62,21,50.68,63524.56,-29.43,0.67,0.97,2,-5.35,-11.826666666666668,-10.27,-9.59,-7.77,-11.780333333333331,0,243.98439999999997,0.13000000000000034,0.9808306709265175,-355.35499999999996,-0.6799999999999997,14.896666666666668,184.00880666666663,0.8660254037844386,0.5000000000000001,28.622499999999995,2
3.12,3.19,3.05,3.08,-16.66,21,50.68,63524.56,-29.43,0.67,0.97,3,-1.040000000000001,-14.183333333333332,-15.62,-10.27,-9.59,-11.478666666666664,0,277.5556,0.14000000000000012,0.9871794871794871,-379.015,-5.35,17.263333333333332,191.23458666666662,1.0,6.123233995736766e-17,1.081600000000002,2
3.12,3.19,3.05,3.12,-12.06,21,50.68,63524.56,-29.43,0.67,0.97,4,4.6,-14.78,-16.66,-15.62,-10.27,-7.606000000000001,0,145.4436,0.14000000000000012,1.0,-274.365,-1.040000000000001,17.9,91.72836000000001,0.8660254037844387,-0.4999999999999998,21.159999999999997,2
3.18,3.28,3.12,3.28,-2.5,21,50.68,63524.56,-29.43,0.67,0.97,5,9.56,-10.406666666666666,-12.06,-16.66,-15.62,-0.4633333333333334,1,6.25,0.1599999999999997,1.0314465408805031,-56.875,4.6,13.686666666666666,1.1583333333333334,0.49999999999999994,-0.8660254037844387,91.3936,2
3.44,3.53,3.36,3.53,15.26,21,50.68,63524.56,-29.43,0.67,0.97,6,17.759999999999998,0.2333333333333331,-2.5,-12.06,-16.66,13.004666666666663,1,232.86759999999998,0.16999999999999993,1.0261627906976745,347.165,9.56,3.296666666666667,198.45121333333327,1.2246467991473532e-16,-1.0,315.41759999999994,2
3.73,3.97,3.64,3.97,34.12,21,50.68,63524.56,-29.43,0.67,0.97,7,18.86,15.626666666666663,15.26,-2.5,-12.06,25.84333333333333,1,1164.1743999999999,0.33000000000000007,1.064343163538874,776.2299999999999,17.759999999999998,-11.656666666666663,881.7745333333331,-0.4999999999999997,-0.8660254037844388,355.6996,2
4.34,4.68,4.2,4.68,58.91,21,50.68,63524.56,-29.43,0.67,0.97,8,24.79,36.09666666666666,34.12,15.26,-2.5,44.11133333333333,1,3470.3880999999997,0.47999999999999954,1.0783410138248848,1340.2024999999999,18.86,-31.416666666666657,2598.5986466666664,-0.8660254037844384,-0.5000000000000004,614.5441,2
5.26,5.47,4.9,4.9,68.4,21,50.68,63524.56,-29.43,0.67,0.97,9,9.490000000000007,53.81,58.91,34.12,15.26,47.809000000000005,1,4678.56,0.5699999999999994,0.9315589353612168,1556.1000000000001,24.79,-48.910000000000004,3270.1356000000005,-1.0,-1.8369701987210297e-16,90.06010000000013,2
5.05,5.29,4.7,4.7,63.08,21,50.68,63524.56,-29.43,0.67,0.97,10,-5.320000000000007,63.46333333333333,68.4,58.91,34.12,42.63666666666666,1,3979.0863999999997,0.5899999999999999,0.9306930693069307,1435.07,9.490000000000009,-58.76333333333333,2689.5209333333332,-0.8660254037844386,0.5000000000000001,28.30240000000008,2
4.64,4.87,4.41,4.77,62.38,21,50.68,63524.56,-29.43,0.67,0.97,11,-0.6999999999999957,64.62,63.08,68.4,58.91,43.904,1,3891.2644000000005,0.45999999999999996,1.0280172413793103,1419.145,-5.320000000000007,-59.85000000000001,2738.7315200000003,-0.5000000000000004,0.8660254037844384,0.48999999999999405,2
4.89,5.09,4.7,4.87,64.01,21,50.68,63524.56,-29.43,0.67,0.97,12,1.6300000000000026,63.156666666666666,62.38,63.08,68.4,45.12533333333333,1,4097.280100000001,0.3899999999999997,0.9959100204498978,1456.2275000000002,-0.6999999999999957,-58.28666666666667,2888.4725866666668,-2.4492935982947064e-16,1.0,2.6569000000000083,2
4.98,5.14,4.82,5.11,68.03,21,50.68,63524.56,-29.43,0.67,0.97,1,4.019999999999996,64.80666666666667,64.01,62.38,63.08,48.18233333333333,1,4628.0809,0.3199999999999994,1.0261044176706826,1547.6825000000001,1.6300000000000026,-59.69666666666667,3277.8441366666666,0.49999999999999994,0.8660254037844387,16.160399999999967,2
5.35,5.63,5.2,5.63,83.15,21,50.68,63524.56,-29.43,0.67,0.97,2,15.120000000000005,71.73,68.03,64.01,62.38,60.45700000000001,1,6913.922500000001,0.4299999999999997,1.0523364485981308,1891.6625000000001,4.019999999999996,-66.10000000000001,5026.999550000001,0.8660254037844386,0.5000000000000001,228.61440000000013,2
6.06,6.25,5.87,6.18,100.76,21,50.68,63524.56,-29.43,0.67,0.97,3,17.61,83.98,83.15,68.03,64.01,72.459,1,10152.5776,0.3799999999999999,1.0198019801980198,2292.29,15.120000000000005,-77.80000000000001,7300.9688400000005,1.0,6.123233995736766e-17,310.1121,2
6.61,6.8,6.43,6.61,112.07,21,50.68,63524.56,-29.43,0.67,0.97,4,11.309999999999988,98.66,100.76,83.15,68.03,79.16,1,12559.684899999998,0.3700000000000001,1.0,2549.5924999999997,17.61,-92.05,8871.4612,0.8660254037844387,-0.4999999999999998,127.91609999999973,2
6.96,7.34,6.79,7.34,123.75,21,50.68,63524.56,-29.43,0.67,0.97,5,11.680000000000009,112.19333333333331,112.07,100.76,83.15,87.81766666666667,1,15314.0625,0.5499999999999998,1.0545977011494252,2815.3125,11.309999999999988,-104.85333333333331,10867.43625,0.49999999999999994,-0.8660254037844387,136.4224000000002,2
7.96,8.21,7.72,7.73,119.28,21,50.68,63524.56,-29.43,0.67,0.97,6,-4.469999999999999,118.36666666666667,123.75,112.07,100.76,81.97233333333334,1,14227.7184,0.4900000000000011,0.971105527638191,2713.62,11.680000000000007,-110.63666666666667,9777.65992,1.2246467991473532e-16,-1.0,19.98089999999999,2
8.03,8.27,7.79,8.1,103.88,21,50.68,63524.56,-29.43,0.67,0.97,7,-15.400000000000006,115.63666666666666,119.28,123.75,112.07,70.44733333333332,1,10791.054399999999,0.47999999999999954,1.0087173100871731,2363.27,-4.469999999999999,-107.53666666666666,7318.068986666664,-0.4999999999999997,-0.8660254037844388,237.16000000000017,2
8.46,8.67,8.13,8.13,73.82,21,50.68,63524.56,-29.43,0.67,0.97,8,-30.06,98.99333333333334,103.88,119.28,123.75,47.690666666666665,1,5449.392399999999,0.5399999999999991,0.9609929078014184,1679.4049999999997,-15.400000000000006,-90.86333333333334,3520.525013333333,-0.8660254037844384,-0.5000000000000004,903.6035999999999,2
8.21,8.45,7.84,7.84,59.91,21,50.68,63524.56,-29.43,0.67,0.97,9,-13.909999999999997,79.20333333333332,73.82,103.88,119.28,41.62266666666666,1,3589.2080999999994,0.6099999999999994,0.9549330085261875,1362.9524999999999,-30.060000000000002,-71.36333333333332,2493.6139599999997,-1.0,-1.8369701987210297e-16,193.48809999999992,2
7.77,8.02,7.52,7.89,67.72,21,50.68,63524.56,-29.43,0.67,0.97,10,7.810000000000002,67.14999999999999,59.91,73.82,103.88,49.633,0,4585.9983999999995,0.5,1.0154440154440154,1540.6299999999999,-13.909999999999997,-59.25999999999999,3361.14676,-0.8660254037844386,0.5000000000000001,60.996100000000034,2
0.09,0.09,0.08,0.09,47.64,22,28.31,159165.63,-12.16,0.64,0.95,1,,47.64,,,,33.348,1,2269.5696000000003,0.009999999999999995,1.0,1180.0428,,-47.55,1588.6987199999999,0.49999999999999994,0.8660254037844387,,1
0.09,0.09,0.08,0.08,41.25,22,28.31,159165.63,-12.16,0.64,0.95,2,-6.390000000000001,44.445,47.64,,,27.597,1,1701.5625,0.009999999999999995,0.888888888888889,1021.7624999999999,,-44.365,1138.37625,0.8660254037844386,0.5000000000000001,40.832100000000004,1
0.08,0.09,0.08,0.09,48.85,22,28.31,159165.63,-12.16,0.64,0.95,3,7.600000000000001,45.91333333333333,41.25,47.64,,35.88766666666667,1,2386.3225,0.009999999999999995,1.125,1210.0145,-6.390000000000001,-45.82333333333332,1753.1125166666668,1.0,6.123233995736766e-17,57.76000000000002,1
0.09,0.09,0.09,0.09,56.83,22,28.31,159165.63,-12.16,0.64,0.95,4,7.979999999999997,48.97666666666667,48.85,41.25,47.64,40.60433333333333,1,3229.6488999999997,0.0,1.0,1407.6790999999998,7.600000000000001,-48.88666666666666,2307.544263333333,0.8660254037844387,-0.4999999999999998,63.68039999999995,1
0.09,0.1,0.09,0.09,64.32,22,28.31,159165.63,-12.16,0.64,0.95,5,7.489999999999995,56.66666666666666,56.83,48.85,41.25,45.74033333333333,1,4137.062399999999,0.010000000000000009,1.0,1593.2063999999998,7.979999999999997,-56.576666666666654,2942.0182399999994,0.49999999999999994,-0.8660254037844387,56.10009999999993,1
0.1,0.11,0.09,0.11,88.87,22,28.31,159165.63,-12.16,0.64,0.95,6,24.55000000000001,70.00666666666667,64.32,56.83,48.85,65.80133333333333,1,7897.876900000001,0.020000000000000004,1.0999999999999999,2201.3099,7.489999999999995,-69.89666666666668,5847.764493333333,1.2246467991473532e-16,-1.0,602.7025000000006,1
0.12,0.12,0.11,0.12,101.68,22,28.31,159165.63,-12.16,0.64,0.95,7,12.810000000000002,84.95666666666666,88.87,64.32,56.83,71.67433333333334,1,10338.822400000001,0.009999999999999995,1.0,2518.6136,24.55000000000001,-84.83666666666666,7287.846213333334,-0.4999999999999997,-0.8660254037844388,164.09610000000006,1
0.12,0.13,0.12,0.12,111.91,22,28.31,159165.63,-12.16,0.64,0.95,8,10.22999999999999,100.82,101.68,88.87,64.32,79.18799999999999,1,12523.8481,0.010000000000000009,1.0,2772.0107,12.810000000000002,-100.69999999999999,8861.929079999998,-0.8660254037844384,-0.5000000000000004,104.65289999999979,1
0.13,0.13,0.12,0.12,64.42,22,28.31,159165.63,-12.16,0.64,0.95,9,-47.49,92.67,111.91,101.68,88.87,36.497,1,4149.9364000000005,0.010000000000000009,0.923076923076923,1595.6834000000001,10.22999999999999,-92.55,2351.13674,-1.0,-1.8369701987210297e-16,2255.3001000000004,1
0.13,0.13,0.12,0.13,51.82,22,28.31,159165.63,-12.16,0.64,0.95,10,-12.6,76.05,64.42,111.91,101.68,37.34,1,2685.3124000000003,0.010000000000000009,1.0,1283.5814,-47.489999999999995,-75.92,1934.9588,-0.8660254037844386,0.5000000000000001,158.76,1
0.13,0.13,0.12,0.12,51.27,22,28.31,159165.63,-12.16,0.64,0.95,11,-0.5499999999999972,55.836666666666666,51.82,64.42,111.91,36.63733333333334,1,2628.6129000000005,0.010000000000000009,0.923076923076923,1269.9579,-12.600000000000001,-55.71666666666667,1878.3960800000004,-0.5000000000000004,0.8660254037844384,0.3024999999999969,1
0.13,0.13,0.12,0.12,45.35,22,28.31,159165.63,-12.16,0.64,0.95,12,-5.920000000000002,49.48,51.27,51.82,64.42,30.795,1,2056.6225,0.010000000000000009,0.923076923076923,1123.3195,-0.5499999999999972,-49.36,1396.5532500000002,-2.4492935982947064e-16,1.0,35.04640000000002,1
0.12,0.13,0.12,0.13,42.99,22,28.31,159165.63,-12.16,0.64,0.95,1,-2.3599999999999994,46.53666666666667,45.35,51.27,51.82,30.09433333333334,1,1848.1401,0.010000000000000009,1.0833333333333335,1064.8623,-5.920000000000002,-46.406666666666666,1293.7553900000003,0.49999999999999994,0.8660254037844387,5.569599999999998,1
0.13,0.13,0.12,0.13,54.06,22,28.31,159165.63,-12.16,0.64,0.95,2,11.07,47.46666666666667,42.99,45.35,51.27,39.84433333333334,0,2922.4836,0.010000000000000009,1.0,1339.0662,-2.3599999999999994,-47.336666666666666,2153.9846600000005,0.8660254037844386,0.5000000000000001,122.54490000000001,1
0.13,0.14,0.12,0.12,42.5,22,28.31,159165.63,-12.16,0.64,0.95,3,-11.560000000000002,46.51666666666667,54.06,42.99,45.35,27.08533333333333,0,1806.25,0.020000000000000018,0.923076923076923,1052.725,11.07,-46.396666666666675,1151.1266666666666,1.0,6.123233995736766e-17,133.63360000000006,1
0.12,0.13,0.12,0.13,44.05,22,28.31,159165.63,-12.16,0.64,0.95,4,1.5499999999999972,46.870000000000005,42.5,54.06,42.99,31.864,0,1940.4024999999997,0.010000000000000009,1.0833333333333335,1091.1184999999998,-11.560000000000002,-46.74,1403.6091999999999,0.8660254037844387,-0.4999999999999998,2.402499999999991,1
0.13,0.14,0.13,0.13,42.14,22,28.31,159165.63,-12.16,0.64,0.95,5,-1.9099999999999968,42.89666666666667,44.05,42.5,54.06,29.07633333333333,0,1775.7796,0.010000000000000009,1.0,1043.8078,1.5499999999999972,-42.766666666666666,1225.2766866666666,0.49999999999999994,-0.8660254037844387,3.648099999999988,1
0.14,0.14,0.13,0.13,22.74,22,28.31,159165.63,-12.16,0.64,0.95,6,-19.4,36.31,42.14,44.05,42.5,12.811999999999998,0,517.1075999999999,0.010000000000000009,0.9285714285714285,563.2697999999999,-1.9099999999999966,-36.18,291.34487999999993,1.2246467991473532e-16,-1.0,376.35999999999996,1
0.14,0.14,0.13,0.13,14.01,22,28.31,159165.63,-12.16,0.64,0.95,7,-8.729999999999999,26.296666666666667,22.74,42.14,44.05,9.645333333333337,0,196.2801,0.010000000000000009,0.9285714285714285,347.0277,-19.400000000000002,-26.166666666666668,135.13112000000004,-0.4999999999999997,-0.8660254037844388,76.21289999999998,1
0.14,0.14,0.13,0.14,9.93,22,28.31,159165.63,-12.16,0.64,0.95,8,-4.08,15.56,14.01,22.74,42.14,6.853,0,98.6049,0.010000000000000009,1.0,245.96609999999998,-8.729999999999999,-15.42,68.05028999999999,-0.8660254037844384,-0.5000000000000004,16.6464,1
0.14,0.14,0.13,0.13,8.05,22,28.31,159165.63,-12.16,0.64,0.95,9,-1.879999999999999,10.663333333333334,9.93,14.01,22.74,5.593666666666668,0,64.80250000000001,0.010000000000000009,0.9285714285714285,199.3985,-4.08,-10.533333333333333,45.029016666666685,-1.0,-1.8369701987210297e-16,3.534399999999996,1
0.14,0.14,0.13,0.13,5.31,22,28.31,159165.63,-12.16,0.64,0.95,10,-2.740000000000001,7.7633333333333345,8.05,9.93,14.01,3.3856666666666664,0,28.196099999999994,0.010000000000000009,0.9285714285714285,131.5287,-1.879999999999999,-7.633333333333335,17.97789,-0.8660254037844386,0.5000000000000001,7.507600000000006,1
0.13,0.14,0.13,0.14,11.59,22,28.31,159165.63,-12.16,0.64,0.95,11,6.28,8.316666666666668,5.31,8.05,9.93,9.342333333333334,0,134.3281,0.010000000000000009,1.076923076923077,287.0843,-2.740000000000001,-8.176666666666668,108.27764333333334,-0.5000000000000004,0.8660254037844384,39.4384,1
0.14,0.15,0.14,0.14,12.73,22,28.31,159165.63,-12.16,0.64,0.95,12,1.1400000000000006,9.876666666666669,11.59,5.31,8.05,8.682333333333334,0,162.05290000000002,0.009999999999999981,1.0,315.3221,6.28,-9.736666666666668,110.52610333333335,-2.4492935982947064e-16,1.0,1.2996000000000012,1
0.14,0.14,0.14,0.14,13.18,22,28.31,159165.63,-12.16,0.64,0.95,1,0.4499999999999993,12.5,12.73,11.59,5.31,9.225,0,173.7124,0.0,1.0,326.4686,1.1400000000000006,-12.36,121.5855,0.49999999999999994,0.8660254037844387,0.20249999999999935,1
0.15,0.15,0.14,0.14,12.39,22,28.31,159165.63,-12.16,0.64,0.95,2,-0.7899999999999991,12.766666666666667,13.18,12.73,11.59,8.511333333333333,0,153.5121,0.009999999999999981,0.9333333333333335,306.9003,0.4499999999999993,-12.626666666666667,105.45542,0.8660254037844386,0.5000000000000001,0.6240999999999987,1
0.15,0.15,0.14,0.14,15.06,22,28.31,159165.63,-12.16,0.64,0.95,3,2.67,13.543333333333337,12.39,13.18,12.73,11.039666666666667,0,226.80360000000002,0.009999999999999981,0.9333333333333335,373.0362,-0.7899999999999991,-13.403333333333336,166.25738,1.0,6.123233995736766e-17,7.1289,1
0.14,0.15,0.14,0.14,11.2,22,28.31,159165.63,-12.16,0.64,0.95,4,-3.860000000000001,12.883333333333336,15.06,12.39,13.18,7.018666666666666,0,125.43999999999998,0.009999999999999981,1.0,277.424,2.67,-12.743333333333336,78.60906666666666,0.8660254037844387,-0.4999999999999998,14.89960000000001,1
0.15,0.15,0.14,0.15,12.66,22,28.31,159165.63,-12.16,0.64,0.95,5,1.4600000000000009,12.973333333333334,11.2,15.06,12.39,9.362666666666668,0,160.2756,0.009999999999999981,1.0,313.5882,-3.860000000000001,-12.823333333333334,118.53136,0.49999999999999994,-0.8660254037844387,2.1316000000000024,1
0.15,0.16,0.15,0.16,18.75,22,28.31,159165.63,-12.16,0.64,0.95,6,6.09,14.203333333333331,12.66,11.2,15.06,14.042666666666667,0,351.5625,0.010000000000000009,1.0666666666666667,464.4375,1.4600000000000009,-14.043333333333331,263.3,1.2246467991473532e-16,-1.0,37.0881,1
0.16,0.17,0.15,0.15,15.71,22,28.31,159165.63,-12.16,0.64,0.95,7,-3.039999999999999,15.706666666666669,18.75,12.66,11.2,10.084333333333332,0,246.80410000000003,0.020000000000000018,0.9375,389.1367,6.09,-15.556666666666668,158.42487666666665,-0.4999999999999997,-0.8660254037844388,9.241599999999995,1
0.16,0.16,0.15,0.16,13.42,22,28.31,159165.63,-12.16,0.64,0.95,8,-2.290000000000001,15.96,15.71,18.75,12.66,9.215,0,180.0964,0.010000000000000009,1.0,332.41339999999997,-3.039999999999999,-15.8,123.6653,-0.8660254037844384,-0.5000000000000004,5.244100000000004,1
0.16,0.16,0.15,0.15,13.14,22,28.31,159165.63,-12.16,0.64,0.95,9,-0.2799999999999993,14.090000000000002,13.42,15.71,18.75,9.304000000000002,0,172.6596,0.010000000000000009,0.9375,325.4778,-2.290000000000001,-13.940000000000001,122.25456000000003,-1.0,-1.8369701987210297e-16,0.07839999999999961,1
0.15,0.16,0.15,0.15,11.23,22,28.31,159165.63,-12.16,0.64,0.95,10,-1.91,12.596666666666666,13.14,13.42,15.71,7.561333333333334,0,126.11290000000001,0.010000000000000009,1.0,278.1671,-0.27999999999999936,-12.446666666666665,84.91377333333334,-0.8660254037844386,0.5000000000000001,3.6481,1
0.15,0.15,0.14,0.14,1.22,22,28.31,159165.63,-12.16,0.64,0.95,11,-10.01,8.53,11.23,13.14,13.42,-0.6869999999999998,0,1.4884,0.009999999999999981,0.9333333333333335,30.2194,-1.9100000000000001,-8.389999999999999,-0.8381399999999998,-0.5000000000000004,0.8660254037844384,100.20009999999999,1
0.14,0.14,0.14,0.14,3.88,22,28.31,159165.63,-12.16,0.64,0.95,12,2.66,5.4433333333333325,1.22,11.23,13.14,3.826666666666666,0,15.0544,0.0,1.0,96.10759999999999,-10.01,-5.303333333333333,14.847466666666664,-2.4492935982947064e-16,1.0,7.0756000000000006,1
0.15,0.15,0.14,0.15,7.61,22,28.31,159165.63,-12.16,0.64,0.95,1,3.73,4.236666666666667,3.88,1.22,11.23,5.771333333333334,0,57.9121,0.009999999999999981,1.0,188.49970000000002,2.66,-4.086666666666667,43.91984666666667,0.49999999999999994,0.8660254037844387,13.9129,1
0.16,0.16,0.15,0.16,8.81,22,28.31,159165.63,-12.16,0.64,0.95,2,1.2000000000000002,6.766666666666666,7.61,3.88,1.22,6.118333333333334,0,77.6161,0.010000000000000009,1.0,218.2237,3.7300000000000004,-6.606666666666666,53.90251666666668,0.8660254037844386,0.5000000000000001,1.4400000000000004,1
0.16,0.17,0.15,0.17,22.17,22,28.31,159165.63,-12.16,0.64,0.95,3,13.36,12.863333333333337,8.81,7.61,3.88,17.665666666666667,0,491.5089000000001,0.020000000000000018,1.0625,549.1509,1.2000000000000002,-12.693333333333337,391.64783000000006,1.0,6.123233995736766e-17,178.4896,1
0.18,0.19,0.17,0.17,20.05,22,28.31,159165.63,-12.16,0.64,0.95,4,-2.120000000000001,17.01,22.17,8.81,7.61,12.791,0,402.00250000000005,0.01999999999999999,0.9444444444444445,496.6385,13.360000000000001,-16.84,256.45955000000004,0.8660254037844387,-0.4999999999999998,4.494400000000004,1
0.18,0.18,0.16,0.16,4.74,22,28.31,159165.63,-12.16,0.64,0.95,5,-15.31,15.653333333333334,20.05,22.17,8.81,0.9076666666666672,0,22.4676,0.01999999999999999,0.888888888888889,117.4098,-2.120000000000001,-15.493333333333334,4.302340000000003,0.49999999999999994,-0.8660254037844387,234.39610000000002,1
0.16,0.16,0.15,0.16,-0.48,22,28.31,159165.63,-12.16,0.64,0.95,6,-5.220000000000001,8.103333333333333,4.74,20.05,22.17,-0.1853333333333333,0,0.2304,0.010000000000000009,1.0,-11.8896,-15.31,-7.943333333333333,0.08895999999999998,1.2246467991473532e-16,-1.0,27.248400000000007,1
0.16,0.16,0.15,0.16,3.86,22,28.31,159165.63,-12.16,0.64,0.95,7,4.34,2.7066666666666657,-0.48,4.74,20.05,3.773333333333333,0,14.8996,0.010000000000000009,1.0,95.6122,-5.220000000000001,-2.5466666666666655,14.565066666666665,-0.4999999999999997,-0.8660254037844388,18.8356,1
0.16,0.17,0.16,0.16,5.85,22,28.31,159165.63,-12.16,0.64,0.95,8,1.99,3.0766666666666658,3.86,-0.48,4.74,4.137333333333333,0,34.2225,0.010000000000000009,1.0,144.90449999999998,4.34,-2.9166666666666656,24.2034,-0.8660254037844384,-0.5000000000000004,3.9601,1
0.17,0.17,0.16,0.16,8.2,22,28.31,159165.63,-12.16,0.64,0.95,9,2.35,5.969999999999999,5.85,3.86,-0.48,5.999,0,67.24,0.010000000000000009,0.9411764705882353,203.11399999999998,1.9899999999999998,-5.809999999999999,49.19179999999999,-1.0,-1.8369701987210297e-16,5.522500000000001,1
0.17,0.17,0.16,0.17,14.08,22,28.31,159165.63,-12.16,0.64,0.95,10,5.880000000000001,9.376666666666663,8.2,5.85,3.86,10.679333333333334,0,198.2464,0.010000000000000009,1.0,348.7616,2.3499999999999996,-9.206666666666663,150.36501333333334,-0.8660254037844386,0.5000000000000001,34.57440000000001,1
0.17,0.18,0.16,0.17,23.31,22,28.31,159165.63,-12.16,0.64,0.95,11,9.23,15.196666666666664,14.08,8.2,5.85,17.46333333333333,0,543.3561,0.01999999999999999,1.0,577.3887,5.880000000000001,-15.026666666666664,407.0702999999999,-0.5000000000000004,0.8660254037844384,85.19290000000001,1
0.17,0.18,0.17,0.18,23.51,22,28.31,159165.63,-12.16,0.64,0.95,12,0.2000000000000028,20.3,23.31,14.08,8.2,15.875000000000002,0,552.7201000000001,0.009999999999999981,1.0588235294117645,582.3427,9.229999999999999,-20.12,373.22125000000005,-2.4492935982947064e-16,1.0,0.04000000000000112,1
0.18,0.2,0.17,0.2,30.31,22,28.31,159165.63,-12.16,0.64,0.95,1,6.799999999999997,25.71,23.51,23.31,14.08,22.337,0,918.6960999999999,0.03,1.1111111111111112,750.7787,0.20000000000000284,-25.51,677.0344699999999,0.49999999999999994,0.8660254037844387,46.23999999999996,1
0.21,0.21,0.2,0.2,30.66,22,28.31,159165.63,-12.16,0.64,0.95,2,0.3500000000000014,28.16,30.31,23.51,23.31,21.067,0,940.0356,0.009999999999999981,0.9523809523809524,759.4482,6.799999999999997,-27.96,645.91422,0.8660254037844386,0.5000000000000001,0.122500000000001,1
0.21,0.21,0.2,0.21,19.85,22,28.31,159165.63,-12.16,0.64,0.95,3,-10.81,26.94,30.66,30.31,23.51,12.07,1,394.02250000000004,0.009999999999999981,1.0,491.6845,0.3500000000000014,-26.73,239.58950000000002,1.0,6.123233995736766e-17,116.85610000000001,1
0.21,0.22,0.2,0.21,23.27,22,28.31,159165.63,-12.16,0.64,0.95,4,3.419999999999998,24.593333333333334,19.85,30.66,30.31,17.579666666666668,1,541.4929,0.01999999999999999,1.0,576.3978999999999,-10.809999999999999,-24.383333333333333,409.07884333333334,0.8660254037844387,-0.4999999999999998,11.696399999999988,1
0.22,0.23,0.21,0.22,41.92,22,28.31,159165.63,-12.16,0.64,0.95,5,18.65,28.346666666666668,23.27,19.85,30.66,32.224333333333334,1,1757.2864000000002,0.020000000000000018,1.0,1038.3584,3.419999999999998,-28.12666666666667,1350.8440533333335,0.49999999999999994,-0.8660254037844387,347.82249999999993,1
0.23,0.24,0.22,0.24,53.99,22,28.31,159165.63,-12.16,0.64,0.95,6,12.07,39.72666666666667,41.92,23.27,19.85,38.56133333333334,1,2914.9201000000003,0.01999999999999999,1.0434782608695652,1337.3323,18.650000000000002,-39.486666666666665,2081.926386666667,1.2246467991473532e-16,-1.0,145.6849,1
0.25,0.27,0.24,0.27,69.99,22,28.31,159165.63,-12.16,0.64,0.95,7,15.999999999999991,55.29999999999999,53.99,41.92,23.27,50.85499999999999,1,4898.6001,0.030000000000000027,1.08,1733.6522999999997,12.07,-55.02999999999999,3559.341449999999,-0.4999999999999997,-0.8660254037844388,255.99999999999972,1
